instant,date,season,year,mnth,hour,holiday,weekday,workingday,weather_condition,temperature,feels_like_temperature,humidity,windspeed,casual_users,registered_users,total_rentals,month,month_name,day,hour_category,day_type
10241,2012-03-07,Spring,2012,3,18,0,Wednesday,1,Clear,0.56,0.5303,0.4,0.4627,35,509,544,3,Mar,7,Malam,Hari Kerja
10242,2012-03-07,Spring,2012,3,19,0,Wednesday,1,Clear,0.54,0.5152,0.42,0.3582,16,345,361,3,Mar,7,Malam,Hari Kerja
10243,2012-03-07,Spring,2012,3,20,0,Wednesday,1,Clear,0.5,0.4848,0.51,0.2537,18,242,260,3,Mar,7,Malam,Hari Kerja
10244,2012-03-07,Spring,2012,3,21,0,Wednesday,1,Clear,0.44,0.4394,0.62,0.2537,11,177,188,3,Mar,7,Malam,Hari Kerja
10245,2012-03-07,Spring,2012,3,22,0,Wednesday,1,Clear,0.46,0.4545,0.59,0.2985,10,149,159,3,Mar,7,Malam,Hari Kerja
10246,2012-03-07,Spring,2012,3,23,0,Wednesday,1,Clear,0.44,0.4394,0.62,0.3284,4,58,62,3,Mar,7,Malam,Hari Kerja
10247,2012-03-08,Spring,2012,3,0,0,Thursday,1,Clear,0.44,0.4394,0.62,0.3284,11,35,46,3,Mar,8,Dini Hari,Hari Kerja
10248,2012-03-08,Spring,2012,3,1,0,Thursday,1,Clear,0.46,0.4545,0.63,0.3284,4,17,21,3,Mar,8,Dini Hari,Hari Kerja
10249,2012-03-08,Spring,2012,3,2,0,Thursday,1,Clear,0.46,0.4545,0.63,0.3881,6,5,11,3,Mar,8,Dini Hari,Hari Kerja
10250,2012-03-08,Spring,2012,3,3,0,Thursday,1,Clear,0.46,0.4545,0.63,0.3881,0,3,3,3,Mar,8,Dini Hari,Hari Kerja
10251,2012-03-08,Spring,2012,3,4,0,Thursday,1,Clear,0.44,0.4394,0.72,0.2836,0,2,2,3,Mar,8,Dini Hari,Hari Kerja
10252,2012-03-08,Spring,2012,3,5,0,Thursday,1,Clear,0.42,0.4242,0.77,0.2239,1,28,29,3,Mar,8,Dini Hari,Hari Kerja
10253,2012-03-08,Spring,2012,3,6,0,Thursday,1,Clear,0.42,0.4242,0.77,0.2537,4,105,109,3,Mar,8,Pagi,Hari Kerja
10254,2012-03-08,Spring,2012,3,7,0,Thursday,1,Clear,0.42,0.4242,0.77,0.3582,8,326,334,3,Mar,8,Pagi,Hari Kerja
10255,2012-03-08,Spring,2012,3,8,0,Thursday,1,Clear,0.44,0.4394,0.77,0.3881,12,573,585,3,Mar,8,Pagi,Hari Kerja
10256,2012-03-08,Spring,2012,3,9,0,Thursday,1,Clear,0.46,0.4545,0.72,0.4627,19,282,301,3,Mar,8,Pagi,Hari Kerja
10257,2012-03-08,Spring,2012,3,10,0,Thursday,1,Clear,0.5,0.4848,0.68,0.4627,19,119,138,3,Mar,8,Pagi,Hari Kerja
10258,2012-03-08,Spring,2012,3,11,0,Thursday,1,Mist,0.54,0.5152,0.6,0.4627,48,156,204,3,Mar,8,Pagi,Hari Kerja
10259,2012-03-08,Spring,2012,3,12,0,Thursday,1,Mist,0.56,0.5303,0.6,0.4478,27,224,251,3,Mar,8,Siang,Hari Kerja
10260,2012-03-08,Spring,2012,3,13,0,Thursday,1,Mist,0.6,0.6212,0.49,0.6418,35,198,233,3,Mar,8,Siang,Hari Kerja
10261,2012-03-08,Spring,2012,3,14,0,Thursday,1,Mist,0.62,0.6212,0.43,0.6418,48,155,203,3,Mar,8,Siang,Hari Kerja
10262,2012-03-08,Spring,2012,3,15,0,Thursday,1,Clear,0.64,0.6212,0.38,0.6866,24,161,185,3,Mar,8,Siang,Hari Kerja
10263,2012-03-08,Spring,2012,3,16,0,Thursday,1,Mist,0.62,0.6212,0.41,0.6418,37,305,342,3,Mar,8,Siang,Hari Kerja
10264,2012-03-08,Spring,2012,3,17,0,Thursday,1,Clear,0.62,0.6212,0.38,0.6567,52,545,597,3,Mar,8,Siang,Hari Kerja
10265,2012-03-08,Spring,2012,3,18,0,Thursday,1,Mist,0.62,0.6212,0.38,0.5522,45,545,590,3,Mar,8,Malam,Hari Kerja
10266,2012-03-08,Spring,2012,3,19,0,Thursday,1,Mist,0.6,0.6212,0.4,0.4478,21,395,416,3,Mar,8,Malam,Hari Kerja
10267,2012-03-08,Spring,2012,3,20,0,Thursday,1,Mist,0.6,0.6212,0.43,0.3881,20,282,302,3,Mar,8,Malam,Hari Kerja
10268,2012-03-08,Spring,2012,3,21,0,Thursday,1,Clear,0.6,0.6212,0.43,0.3881,27,206,233,3,Mar,8,Malam,Hari Kerja
10269,2012-03-08,Spring,2012,3,22,0,Thursday,1,Clear,0.56,0.5303,0.49,0.3284,12,141,153,3,Mar,8,Malam,Hari Kerja
10270,2012-03-08,Spring,2012,3,23,0,Thursday,1,Mist,0.56,0.5303,0.49,0.4478,6,88,94,3,Mar,8,Malam,Hari Kerja
10271,2012-03-09,Spring,2012,3,0,0,Friday,1,Mist,0.58,0.5455,0.49,0.4627,3,51,54,3,Mar,9,Dini Hari,Hari Kerja
10272,2012-03-09,Spring,2012,3,1,0,Friday,1,Light Snow/Rain,0.56,0.5303,0.52,0.4925,4,22,26,3,Mar,9,Dini Hari,Hari Kerja
10273,2012-03-09,Spring,2012,3,2,0,Friday,1,Light Snow/Rain,0.48,0.4697,0.77,0.4179,2,9,11,3,Mar,9,Dini Hari,Hari Kerja
10274,2012-03-09,Spring,2012,3,3,0,Friday,1,Clear,0.46,0.4545,0.77,0.5224,0,7,7,3,Mar,9,Dini Hari,Hari Kerja
10275,2012-03-09,Spring,2012,3,4,0,Friday,1,Light Snow/Rain,0.4,0.4091,0.66,0.2836,0,1,1,3,Mar,9,Dini Hari,Hari Kerja
10276,2012-03-09,Spring,2012,3,5,0,Friday,1,Light Snow/Rain,0.4,0.4091,0.66,0.2836,2,27,29,3,Mar,9,Dini Hari,Hari Kerja
10277,2012-03-09,Spring,2012,3,6,0,Friday,1,Mist,0.4,0.4091,0.5,0.3582,2,83,85,3,Mar,9,Pagi,Hari Kerja
10278,2012-03-09,Spring,2012,3,7,0,Friday,1,Mist,0.38,0.3939,0.4,0.2985,6,262,268,3,Mar,9,Pagi,Hari Kerja
10279,2012-03-09,Spring,2012,3,8,0,Friday,1,Mist,0.34,0.2879,0.42,0.5224,17,484,501,3,Mar,9,Pagi,Hari Kerja
10280,2012-03-09,Spring,2012,3,9,0,Friday,1,Mist,0.34,0.2879,0.42,0.5224,17,267,284,3,Mar,9,Pagi,Hari Kerja
10281,2012-03-09,Spring,2012,3,10,0,Friday,1,Mist,0.34,0.2879,0.36,0.4925,14,145,159,3,Mar,9,Pagi,Hari Kerja
10282,2012-03-09,Spring,2012,3,11,0,Friday,1,Mist,0.36,0.3333,0.34,0.3582,17,170,187,3,Mar,9,Pagi,Hari Kerja
10283,2012-03-09,Spring,2012,3,12,0,Friday,1,Clear,0.36,0.3333,0.34,0.4179,27,174,201,3,Mar,9,Siang,Hari Kerja
10284,2012-03-09,Spring,2012,3,13,0,Friday,1,Mist,0.38,0.3939,0.29,0.3881,49,175,224,3,Mar,9,Siang,Hari Kerja
10285,2012-03-09,Spring,2012,3,14,0,Friday,1,Clear,0.42,0.4242,0.28,0.4627,49,129,178,3,Mar,9,Siang,Hari Kerja
10286,2012-03-09,Spring,2012,3,15,0,Friday,1,Clear,0.46,0.4545,0.24,0.2537,50,188,238,3,Mar,9,Siang,Hari Kerja
10287,2012-03-09,Spring,2012,3,16,0,Friday,1,Clear,0.48,0.4697,0.23,0.4179,51,292,343,3,Mar,9,Siang,Hari Kerja
10288,2012-03-09,Spring,2012,3,17,0,Friday,1,Clear,0.46,0.4545,0.24,0.3881,68,498,566,3,Mar,9,Siang,Hari Kerja
10289,2012-03-09,Spring,2012,3,18,0,Friday,1,Clear,0.44,0.4394,0.26,0.5224,30,440,470,3,Mar,9,Malam,Hari Kerja
10290,2012-03-09,Spring,2012,3,19,0,Friday,1,Clear,0.42,0.4242,0.28,0.6119,12,232,244,3,Mar,9,Malam,Hari Kerja
10291,2012-03-09,Spring,2012,3,20,0,Friday,1,Clear,0.38,0.3939,0.32,0.3582,3,156,159,3,Mar,9,Malam,Hari Kerja
10292,2012-03-09,Spring,2012,3,21,0,Friday,1,Clear,0.36,0.3333,0.34,0.3284,8,133,141,3,Mar,9,Malam,Hari Kerja
10293,2012-03-09,Spring,2012,3,22,0,Friday,1,Clear,0.34,0.2879,0.31,0.4925,7,100,107,3,Mar,9,Malam,Hari Kerja
10294,2012-03-09,Spring,2012,3,23,0,Friday,1,Clear,0.32,0.303,0.33,0.2985,9,77,86,3,Mar,9,Malam,Hari Kerja
10295,2012-03-10,Spring,2012,3,0,0,Saturday,0,Clear,0.3,0.2727,0.36,0.3582,9,68,77,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10296,2012-03-10,Spring,2012,3,1,0,Saturday,0,Clear,0.3,0.2879,0.36,0.2537,1,50,51,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10297,2012-03-10,Spring,2012,3,2,0,Saturday,0,Clear,0.26,0.2424,0.41,0.2537,12,30,42,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10298,2012-03-10,Spring,2012,3,3,0,Saturday,0,Clear,0.26,0.2273,0.41,0.2985,0,16,16,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10299,2012-03-10,Spring,2012,3,4,0,Saturday,0,Clear,0.24,0.2121,0.41,0.3582,1,3,4,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10300,2012-03-10,Spring,2012,3,5,0,Saturday,0,Clear,0.22,0.2121,0.42,0.2836,3,7,10,3,Mar,10,Dini Hari,Hari Libur/Akhir Pekan
10301,2012-03-10,Spring,2012,3,6,0,Saturday,0,Clear,0.22,0.2121,0.44,0.2836,1,11,12,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10302,2012-03-10,Spring,2012,3,7,0,Saturday,0,Clear,0.22,0.2121,0.44,0.2537,4,36,40,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10303,2012-03-10,Spring,2012,3,8,0,Saturday,0,Clear,0.22,0.2121,0.44,0.2985,15,96,111,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10304,2012-03-10,Spring,2012,3,9,0,Saturday,0,Clear,0.24,0.2121,0.41,0.3284,21,127,148,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10305,2012-03-10,Spring,2012,3,10,0,Saturday,0,Clear,0.26,0.2273,0.35,0.4179,47,176,223,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10306,2012-03-10,Spring,2012,3,11,0,Saturday,0,Clear,0.3,0.2727,0.33,0.3284,56,218,274,3,Mar,10,Pagi,Hari Libur/Akhir Pekan
10307,2012-03-10,Spring,2012,3,12,0,Saturday,0,Clear,0.3,0.2727,0.33,0.3284,88,241,329,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10308,2012-03-10,Spring,2012,3,13,0,Saturday,0,Clear,0.32,0.303,0.29,0.2836,89,268,357,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10309,2012-03-10,Spring,2012,3,14,0,Saturday,0,Clear,0.34,0.3182,0.27,0.2836,117,262,379,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10310,2012-03-10,Spring,2012,3,15,0,Saturday,0,Clear,0.34,0.3636,0.25,0.0,132,274,406,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10311,2012-03-10,Spring,2012,3,16,0,Saturday,0,Clear,0.36,0.3636,0.23,0.0,115,275,390,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10312,2012-03-10,Spring,2012,3,17,0,Saturday,0,Clear,0.36,0.3788,0.23,0.0,104,250,354,3,Mar,10,Siang,Hari Libur/Akhir Pekan
10313,2012-03-10,Spring,2012,3,18,0,Saturday,0,Clear,0.36,0.3636,0.21,0.0896,67,230,297,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10314,2012-03-10,Spring,2012,3,19,0,Saturday,0,Clear,0.34,0.3636,0.25,0.0,25,159,184,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10315,2012-03-10,Spring,2012,3,20,0,Saturday,0,Clear,0.32,0.3333,0.33,0.1343,20,101,121,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10316,2012-03-10,Spring,2012,3,21,0,Saturday,0,Clear,0.3,0.2879,0.39,0.2239,16,94,110,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10317,2012-03-10,Spring,2012,3,22,0,Saturday,0,Clear,0.26,0.2576,0.44,0.1642,19,81,100,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10318,2012-03-10,Spring,2012,3,23,0,Saturday,0,Clear,0.26,0.2576,0.41,0.194,6,77,83,3,Mar,10,Malam,Hari Libur/Akhir Pekan
10319,2012-03-11,Spring,2012,3,0,0,Sunday,0,Clear,0.26,0.2879,0.44,0.0896,7,62,69,3,Mar,11,Dini Hari,Hari Libur/Akhir Pekan
10320,2012-03-11,Spring,2012,3,1,0,Sunday,0,Clear,0.24,0.2424,0.52,0.1642,4,57,61,3,Mar,11,Dini Hari,Hari Libur/Akhir Pekan
10321,2012-03-11,Spring,2012,3,3,0,Sunday,0,Clear,0.24,0.2424,0.6,0.1343,15,51,66,3,Mar,11,Dini Hari,Hari Libur/Akhir Pekan
10322,2012-03-11,Spring,2012,3,4,0,Sunday,0,Clear,0.24,0.2424,0.6,0.1343,7,15,22,3,Mar,11,Dini Hari,Hari Libur/Akhir Pekan
10323,2012-03-11,Spring,2012,3,5,0,Sunday,0,Clear,0.24,0.2424,0.6,0.1642,2,5,7,3,Mar,11,Dini Hari,Hari Libur/Akhir Pekan
10324,2012-03-11,Spring,2012,3,6,0,Sunday,0,Clear,0.24,0.2424,0.7,0.1642,2,8,10,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10325,2012-03-11,Spring,2012,3,7,0,Sunday,0,Clear,0.22,0.2273,0.69,0.1343,2,15,17,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10326,2012-03-11,Spring,2012,3,8,0,Sunday,0,Clear,0.22,0.2273,0.69,0.1343,4,68,72,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10327,2012-03-11,Spring,2012,3,9,0,Sunday,0,Clear,0.26,0.2576,0.6,0.2239,20,70,90,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10328,2012-03-11,Spring,2012,3,10,0,Sunday,0,Clear,0.32,0.303,0.49,0.2836,71,147,218,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10329,2012-03-11,Spring,2012,3,11,0,Sunday,0,Clear,0.36,0.3333,0.43,0.2836,90,209,299,3,Mar,11,Pagi,Hari Libur/Akhir Pekan
10330,2012-03-11,Spring,2012,3,12,0,Sunday,0,Clear,0.4,0.4091,0.37,0.2985,146,264,410,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10331,2012-03-11,Spring,2012,3,13,0,Sunday,0,Clear,0.42,0.4242,0.41,0.2985,176,288,464,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10332,2012-03-11,Spring,2012,3,14,0,Sunday,0,Clear,0.46,0.4545,0.31,0.2836,212,289,501,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10333,2012-03-11,Spring,2012,3,15,0,Sunday,0,Clear,0.5,0.4848,0.29,0.2985,201,286,487,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10334,2012-03-11,Spring,2012,3,16,0,Sunday,0,Clear,0.5,0.4848,0.31,0.3582,208,301,509,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10335,2012-03-11,Spring,2012,3,17,0,Sunday,0,Clear,0.52,0.5,0.27,0.2985,199,299,498,3,Mar,11,Siang,Hari Libur/Akhir Pekan
10336,2012-03-11,Spring,2012,3,18,0,Sunday,0,Clear,0.52,0.5,0.29,0.2836,133,256,389,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10337,2012-03-11,Spring,2012,3,19,0,Sunday,0,Clear,0.5,0.4848,0.31,0.2836,55,203,258,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10338,2012-03-11,Spring,2012,3,20,0,Sunday,0,Clear,0.44,0.4394,0.47,0.2239,42,129,171,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10339,2012-03-11,Spring,2012,3,21,0,Sunday,0,Clear,0.42,0.4242,0.54,0.2239,37,110,147,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10340,2012-03-11,Spring,2012,3,22,0,Sunday,0,Clear,0.4,0.4091,0.54,0.194,13,81,94,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10341,2012-03-11,Spring,2012,3,23,0,Sunday,0,Clear,0.4,0.4091,0.5,0.1642,12,40,52,3,Mar,11,Malam,Hari Libur/Akhir Pekan
10342,2012-03-12,Spring,2012,3,0,0,Monday,1,Clear,0.38,0.3939,0.54,0.194,4,20,24,3,Mar,12,Dini Hari,Hari Kerja
10343,2012-03-12,Spring,2012,3,1,0,Monday,1,Clear,0.38,0.3939,0.5,0.1343,1,9,10,3,Mar,12,Dini Hari,Hari Kerja
10344,2012-03-12,Spring,2012,3,2,0,Monday,1,Clear,0.38,0.3939,0.54,0.1045,4,5,9,3,Mar,12,Dini Hari,Hari Kerja
10345,2012-03-12,Spring,2012,3,3,0,Monday,1,Clear,0.36,0.3485,0.5,0.1343,0,2,2,3,Mar,12,Dini Hari,Hari Kerja
10346,2012-03-12,Spring,2012,3,4,0,Monday,1,Clear,0.34,0.3333,0.61,0.194,0,3,3,3,Mar,12,Dini Hari,Hari Kerja
10347,2012-03-12,Spring,2012,3,5,0,Monday,1,Clear,0.34,0.3333,0.61,0.194,1,15,16,3,Mar,12,Dini Hari,Hari Kerja
10348,2012-03-12,Spring,2012,3,6,0,Monday,1,Clear,0.34,0.3485,0.57,0.1045,2,86,88,3,Mar,12,Pagi,Hari Kerja
10349,2012-03-12,Spring,2012,3,7,0,Monday,1,Clear,0.34,0.3485,0.53,0.1045,9,259,268,3,Mar,12,Pagi,Hari Kerja
10350,2012-03-12,Spring,2012,3,8,0,Monday,1,Clear,0.34,0.3333,0.61,0.1343,17,547,564,3,Mar,12,Pagi,Hari Kerja
10351,2012-03-12,Spring,2012,3,9,0,Monday,1,Clear,0.38,0.3939,0.54,0.1642,21,260,281,3,Mar,12,Pagi,Hari Kerja
10352,2012-03-12,Spring,2012,3,10,0,Monday,1,Clear,0.4,0.4091,0.5,0.2239,39,98,137,3,Mar,12,Pagi,Hari Kerja
10353,2012-03-12,Spring,2012,3,11,0,Monday,1,Clear,0.44,0.4394,0.44,0.2239,39,111,150,3,Mar,12,Pagi,Hari Kerja
10354,2012-03-12,Spring,2012,3,12,0,Monday,1,Clear,0.48,0.4697,0.39,0.2239,59,162,221,3,Mar,12,Siang,Hari Kerja
10355,2012-03-12,Spring,2012,3,13,0,Monday,1,Mist,0.54,0.5152,0.32,0.2537,74,176,250,3,Mar,12,Siang,Hari Kerja
10356,2012-03-12,Spring,2012,3,14,0,Monday,1,Mist,0.58,0.5455,0.32,0.2836,76,145,221,3,Mar,12,Siang,Hari Kerja
10357,2012-03-12,Spring,2012,3,15,0,Monday,1,Clear,0.56,0.5303,0.4,0.1343,74,159,233,3,Mar,12,Siang,Hari Kerja
10358,2012-03-12,Spring,2012,3,16,0,Monday,1,Clear,0.62,0.6212,0.35,0.4478,77,255,332,3,Mar,12,Siang,Hari Kerja
10359,2012-03-12,Spring,2012,3,17,0,Monday,1,Mist,0.62,0.6212,0.38,0.4179,87,557,644,3,Mar,12,Siang,Hari Kerja
10360,2012-03-12,Spring,2012,3,18,0,Monday,1,Mist,0.6,0.6212,0.43,0.194,89,623,712,3,Mar,12,Malam,Hari Kerja
10361,2012-03-12,Spring,2012,3,19,0,Monday,1,Mist,0.56,0.5303,0.49,0.2239,67,379,446,3,Mar,12,Malam,Hari Kerja
10362,2012-03-12,Spring,2012,3,20,0,Monday,1,Mist,0.56,0.5303,0.49,0.2239,49,237,286,3,Mar,12,Malam,Hari Kerja
10363,2012-03-12,Spring,2012,3,21,0,Monday,1,Mist,0.54,0.5152,0.56,0.2239,22,183,205,3,Mar,12,Malam,Hari Kerja
10364,2012-03-12,Spring,2012,3,22,0,Monday,1,Mist,0.56,0.5303,0.56,0.2239,17,116,133,3,Mar,12,Malam,Hari Kerja
10365,2012-03-12,Spring,2012,3,23,0,Monday,1,Clear,0.56,0.5303,0.56,0.2239,10,53,63,3,Mar,12,Malam,Hari Kerja
10366,2012-03-13,Spring,2012,3,0,0,Tuesday,1,Mist,0.56,0.5303,0.52,0.194,5,21,26,3,Mar,13,Dini Hari,Hari Kerja
10367,2012-03-13,Spring,2012,3,1,0,Tuesday,1,Mist,0.52,0.5,0.59,0.2239,2,14,16,3,Mar,13,Dini Hari,Hari Kerja
10368,2012-03-13,Spring,2012,3,2,0,Tuesday,1,Light Snow/Rain,0.52,0.5,0.72,0.2985,0,1,1,3,Mar,13,Dini Hari,Hari Kerja
10369,2012-03-13,Spring,2012,3,3,0,Tuesday,1,Light Snow/Rain,0.52,0.5,0.72,0.2985,0,2,2,3,Mar,13,Dini Hari,Hari Kerja
10370,2012-03-13,Spring,2012,3,4,0,Tuesday,1,Mist,0.46,0.4545,0.82,0.194,0,1,1,3,Mar,13,Dini Hari,Hari Kerja
10371,2012-03-13,Spring,2012,3,5,0,Tuesday,1,Mist,0.46,0.4545,0.82,0.194,0,24,24,3,Mar,13,Dini Hari,Hari Kerja
10372,2012-03-13,Spring,2012,3,6,0,Tuesday,1,Light Snow/Rain,0.46,0.4545,0.82,0.194,5,108,113,3,Mar,13,Pagi,Hari Kerja
10373,2012-03-13,Spring,2012,3,7,0,Tuesday,1,Mist,0.46,0.4545,0.82,0.2836,16,292,308,3,Mar,13,Pagi,Hari Kerja
10374,2012-03-13,Spring,2012,3,8,0,Tuesday,1,Clear,0.46,0.4545,0.82,0.2836,22,571,593,3,Mar,13,Pagi,Hari Kerja
10375,2012-03-13,Spring,2012,3,9,0,Tuesday,1,Clear,0.48,0.4697,0.82,0.2836,18,324,342,3,Mar,13,Pagi,Hari Kerja
10376,2012-03-13,Spring,2012,3,10,0,Tuesday,1,Clear,0.52,0.5,0.77,0.2239,28,115,143,3,Mar,13,Pagi,Hari Kerja
10377,2012-03-13,Spring,2012,3,11,0,Tuesday,1,Clear,0.54,0.5152,0.73,0.2836,64,155,219,3,Mar,13,Pagi,Hari Kerja
10378,2012-03-13,Spring,2012,3,12,0,Tuesday,1,Clear,0.6,0.6061,0.6,0.2836,47,197,244,3,Mar,13,Siang,Hari Kerja
10379,2012-03-13,Spring,2012,3,13,0,Tuesday,1,Clear,0.6,0.6061,0.6,0.3881,53,180,233,3,Mar,13,Siang,Hari Kerja
10380,2012-03-13,Spring,2012,3,14,0,Tuesday,1,Clear,0.64,0.6212,0.53,0.3284,52,160,212,3,Mar,13,Siang,Hari Kerja
10381,2012-03-13,Spring,2012,3,15,0,Tuesday,1,Clear,0.7,0.6364,0.39,0.2239,68,196,264,3,Mar,13,Siang,Hari Kerja
10382,2012-03-13,Spring,2012,3,16,0,Tuesday,1,Clear,0.72,0.6515,0.34,0.3881,53,312,365,3,Mar,13,Siang,Hari Kerja
10383,2012-03-13,Spring,2012,3,17,0,Tuesday,1,Clear,0.7,0.6364,0.37,0.1045,62,614,676,3,Mar,13,Siang,Hari Kerja
10384,2012-03-13,Spring,2012,3,18,0,Tuesday,1,Clear,0.7,0.6364,0.34,0.2985,96,638,734,3,Mar,13,Malam,Hari Kerja
10385,2012-03-13,Spring,2012,3,19,0,Tuesday,1,Clear,0.64,0.6212,0.47,0.2239,50,429,479,3,Mar,13,Malam,Hari Kerja
10386,2012-03-13,Spring,2012,3,20,0,Tuesday,1,Clear,0.6,0.6212,0.49,0.1642,45,306,351,3,Mar,13,Malam,Hari Kerja
10387,2012-03-13,Spring,2012,3,21,0,Tuesday,1,Clear,0.58,0.5455,0.56,0.1045,44,200,244,3,Mar,13,Malam,Hari Kerja
10388,2012-03-13,Spring,2012,3,22,0,Tuesday,1,Clear,0.56,0.5303,0.6,0.0896,24,146,170,3,Mar,13,Malam,Hari Kerja
10389,2012-03-13,Spring,2012,3,23,0,Tuesday,1,Clear,0.56,0.5303,0.56,0.1343,8,79,87,3,Mar,13,Malam,Hari Kerja
10390,2012-03-14,Spring,2012,3,0,0,Wednesday,1,Clear,0.54,0.5152,0.6,0.1045,5,34,39,3,Mar,14,Dini Hari,Hari Kerja
10391,2012-03-14,Spring,2012,3,1,0,Wednesday,1,Clear,0.52,0.5,0.63,0.0896,2,25,27,3,Mar,14,Dini Hari,Hari Kerja
10392,2012-03-14,Spring,2012,3,2,0,Wednesday,1,Clear,0.5,0.4848,0.68,0.194,0,2,2,3,Mar,14,Dini Hari,Hari Kerja
10393,2012-03-14,Spring,2012,3,3,0,Wednesday,1,Clear,0.48,0.4697,0.72,0.194,1,3,4,3,Mar,14,Dini Hari,Hari Kerja
10394,2012-03-14,Spring,2012,3,4,0,Wednesday,1,Clear,0.48,0.4697,0.67,0.0896,1,4,5,3,Mar,14,Dini Hari,Hari Kerja
10395,2012-03-14,Spring,2012,3,5,0,Wednesday,1,Clear,0.44,0.4394,0.82,0.1343,2,25,27,3,Mar,14,Dini Hari,Hari Kerja
10396,2012-03-14,Spring,2012,3,6,0,Wednesday,1,Clear,0.44,0.4394,0.82,0.0896,1,120,121,3,Mar,14,Pagi,Hari Kerja
10397,2012-03-14,Spring,2012,3,7,0,Wednesday,1,Clear,0.44,0.4394,0.82,0.1045,20,348,368,3,Mar,14,Pagi,Hari Kerja
10398,2012-03-14,Spring,2012,3,8,0,Wednesday,1,Clear,0.44,0.4394,0.82,0.0,34,628,662,3,Mar,14,Pagi,Hari Kerja
10399,2012-03-14,Spring,2012,3,9,0,Wednesday,1,Clear,0.52,0.5,0.68,0.0,26,325,351,3,Mar,14,Pagi,Hari Kerja
10400,2012-03-14,Spring,2012,3,10,0,Wednesday,1,Clear,0.56,0.5303,0.56,0.1045,38,150,188,3,Mar,14,Pagi,Hari Kerja
10401,2012-03-14,Spring,2012,3,11,0,Wednesday,1,Mist,0.62,0.6212,0.41,0.1642,65,155,220,3,Mar,14,Pagi,Hari Kerja
10402,2012-03-14,Spring,2012,3,12,0,Wednesday,1,Mist,0.64,0.6212,0.29,0.0,55,212,267,3,Mar,14,Siang,Hari Kerja
10403,2012-03-14,Spring,2012,3,13,0,Wednesday,1,Clear,0.66,0.6212,0.27,0.2239,57,197,254,3,Mar,14,Siang,Hari Kerja
10404,2012-03-14,Spring,2012,3,14,0,Wednesday,1,Clear,0.7,0.6364,0.23,0.3284,61,163,224,3,Mar,14,Siang,Hari Kerja
10405,2012-03-14,Spring,2012,3,15,0,Wednesday,1,Clear,0.7,0.6364,0.24,0.0,86,197,283,3,Mar,14,Siang,Hari Kerja
10406,2012-03-14,Spring,2012,3,16,0,Wednesday,1,Clear,0.72,0.6364,0.25,0.194,78,278,356,3,Mar,14,Siang,Hari Kerja
10407,2012-03-14,Spring,2012,3,17,0,Wednesday,1,Clear,0.7,0.6364,0.28,0.0896,140,642,782,3,Mar,14,Siang,Hari Kerja
10408,2012-03-14,Spring,2012,3,18,0,Wednesday,1,Clear,0.7,0.6364,0.32,0.0,102,647,749,3,Mar,14,Malam,Hari Kerja
10409,2012-03-14,Spring,2012,3,19,0,Wednesday,1,Clear,0.64,0.6212,0.33,0.1642,70,402,472,3,Mar,14,Malam,Hari Kerja
10410,2012-03-14,Spring,2012,3,20,0,Wednesday,1,Clear,0.62,0.6212,0.35,0.1045,44,286,330,3,Mar,14,Malam,Hari Kerja
10411,2012-03-14,Spring,2012,3,21,0,Wednesday,1,Clear,0.6,0.6212,0.4,0.0896,47,241,288,3,Mar,14,Malam,Hari Kerja
